9_0 Buchnera_aphidicola
1792253_1 Mycobacterium_phage_Catalina
1792269_1 Staphylococcus_phage_CNPx
1792272_1 Flavobacterium_phage_1H
1792273_1 Flavobacterium_phage_2A
1792307_0 Bosea_sp._PAMC_26642
1792508_0 Yangia_sp._CCB-MM3
1792583_1 Tobacco_mosqueado_virus
1792832_1 Human_gemycircularvirus_GeTz1
1793721_0 Stenotrophomonas_sp._KCTC_12332
1795043_0 Burkholderia_sp._PAMC_26561
1795630_0 Frondihabitans_sp._PAMC_28766
1795631_0 Variovorax_sp._PAMC_28711
1795648_1 Picornavirales_Tottori-HG1
1795983_1 Pacific_flying_fox_associated_cyclovirus-1
1795984_1 Pacific_flying_fox_associated_cyclovirus-2
1795985_1 Pacific_flying_fox_associated_cyclovirus-3
1795988_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-1
1795989_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-10
1795991_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-12
1795994_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-2
1795998_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-6
1795999_1 Pacific_flying_fox_faeces_associated_gemycircularvirus-7
1796613_0 Bacteroides_caecimuris
1796616_0 Blautia_sp._YL58
1834200_0 Muribaculum_intestinale
1796992_1 Bacillus_phage_Shbh1
1796993_1 Bacillus_phage_Mgbh1
1796994_1 Arthrobacter_phage_BarretLemon
1796996_1 Arthrobacter_phage_Kitkat
1796997_1 Arthrobacter_phage_Mudcat
1796998_1 Klebsiella_phage_KpV71
1797140_1 Acidianus_tailed_spindle_virus
1798085_1 Piscine_myocarditis-like_virus
1803034_1 Merida_virus
1803263_1 Riverside_virus_1
1803394_1 Bastrovirus_7
1803898_1 Pepper_virus_A
1803956_1 Parechovirus_A
1804153_1 Marine_RNA_virus_PAL128
1804154_1 Marine_RNA_virus_PAL156
1804155_1 Marine_RNA_virus_PAL438
1804156_1 Marine_RNA_virus_PAL473
1804157_1 Marine_RNA_virus_PAL_E4
1804984_0 Burkholderia_sp._OLGA172
1805457_1 Mycobacterium_phage_Bipper
1805459_1 Mycobacterium_phage_Mulciber
1805464_1 Citrobacter_phage_SH1
1805465_1 Citrobacter_phage_SH2
1805466_1 Citrobacter_phage_SH3
1805467_1 Citrobacter_phage_SH4
1805478_0 Olsenella_sp._Marseille-P2300
1805481_1 Nematocida_sp._ERTm5
1805483_1 Nematocida_displodere
1805492_1 Pyrobaculum_filamentous_virus_1
1805494_1 Bamaga_virus
1805827_0 Rhodococcus_sp._MTM3W5.2
1805950_1 Bacillus_phage_Nemo
1806636_1 Rodent_arterivirus
1806885_0 Sphingorhabdus_sp._M41
1808960_1 Phomopsis_longicolla_circular_virus_1
1809112_1 Lake_Sarah-associated_circular_molecule_12
1809243_1 Fusarium_graminearum_mycotymovirus_1
1809410_0 Herminiimonas_arsenitoxidans
1809767_1 Ixeridium_yellow_mottle_virus_1
1810396_1 Squash_chlorotic_leaf_spot_virus
1810504_0 Immundisolibacter_cernigliae
1810705_1 Salmonella_phage_118970_sal4
1810944_1 Tunis_virus
1810946_1 Great_Saltee_virus
1810947_1 Zirqa_virus
1810950_1 Avalon_virus
1811193_0 Streptococcus_pantholopis
1811230_1 Callinectes_sapidus_reovirus_1
1811408_1 Privet_leaf_blotch-associated_virus
1812179_1 Bovine_calicivirus_strain_Kirklareli
1812308_1 Deinbollia_mosaic_virus
1813599_1 Brazilian_marseillevirus
1813613_1 Picornavirales_Bu-3
1813615_1 Picornavirales_Bu-1
1813769_1 Salmonella_phage_64795_sal3
1813771_1 Salmonella_phage_118970_sal3
1813781_1 Salmonella_phage_118970_sal1
1813822_1 fungal_sp._No.14919
1814128_0 Streptococcus_halotolerans
1814281_1 Flavobacterium_phage_Fpv11
1814283_1 Flavobacterium_phage_Fpv20
1814284_1 Flavobacterium_phage_Fpv3
1814957_1 Streptococcus_virus_9871
1814958_1 Streptococcus_virus_9872
1814960_1 Streptococcus_virus_9874
1815509_1 Bacillus_phage_AR9
1815510_1 Lactobacillus_phage_PLE3
1815511_1 Lactobacillus_phage_PLE2
1815521_1 Synechococcus_phage_S-WAM1
1815522_1 Synechococcus_phage_S-WAM2
1815581_1 Grapevine_leafroll-associated_virus_13
1815582_1 Pseudomonas_phage_phiPMW
1815608_1 Mycobacterium_phage_Brocalys
1815630_1 Pseudomonas_phage_pf16
1815631_1 Salmonella_phage_vB_SnwM_CGG4-1
1815955_1 Lactococcus_phage_PLgT-1
1815968_1 Salmonella_phage_SJ46
1815969_1 Mycobacterium_phage_Loser
1815972_1 Mycobacterium_phage_ArcherNM
1816218_0 Colwellia_sp._PAMC_20917
1816484_1 Cronartium_ribicola_mitovirus_1
1816485_1 Cronartium_ribicola_mitovirus_2
1816486_1 Cronartium_ribicola_mitovirus_3
1816487_1 Cronartium_ribicola_mitovirus_4
1816488_1 Cronartium_ribicola_mitovirus_5
1817526_1 Ixeridium_yellow_mottle_virus_2
1819301_1 Beatrice_Hill_virus
1819678_1 Cucurbit_yellow_mosaic_alphasatellite
1820046_1 Porcine_parvovirus_7
1820158_1 Human_feces_smacovirus_2
1820159_1 Human_feces_smacovirus_3
1820160_1 Human_feces_pecovirus
1821222_1 Culiseta_flavivirus
1821227_1 Xishuangbanna_aedes_flavivirus
1821228_1 Staphylococcus_phage_SLPW
1821537_1 Mycobacterium_phage_Panchino
1821538_1 Mycobacterium_phage_Xeno
1821539_1 Mycobacterium_phage_SkinnyPete
1821540_1 Mycobacterium_phage_Pipsqueaks
1821541_1 Mycobacterium_phage_Phrann
1821549_1 Gordonia_phage_BaxterFox
1821551_1 Gordonia_phage_BetterKatz
1821552_1 Gordonia_phage_Emalyn
1821553_1 Gordonia_phage_Guacamole
1821554_1 Gordonia_phage_Hotorobo
1821556_1 Gordonia_phage_Kita
1821557_1 Gordonia_phage_Lucky10
1821558_1 Gordonia_phage_Nymphadora
1821559_1 Gordonia_phage_Obliviate
1821560_1 Gordonia_phage_Phinally
1821561_1 Gordonia_phage_Schwabeltier
1821562_1 Gordonia_phage_SoilAssassin
1821563_1 Gordonia_phage_UmaThurman
1821564_1 Gordonia_phage_Vivi2
1821565_1 Gordonia_phage_Yeezy
1821566_1 Gordonia_phage_Yvonnetastic
1821621_0 Marinobacterium_aestuarii
1821723_1 Mycobacterium_phage_EvilGenius
1821727_1 Mycobacterium_phage_Shipwreck
1822365_1 Bovine_retrovirus_CH15
1823757_1 Kafue_kinda_chacma_baboon_virus
1823759_0 Desulfuromonas_sp._DDH964
1825069_0 Streptococcus_marmotae
1825688_1 Rhizoctonia_solani_dsRNA_virus_3
1825924_1 Barley_virus_G
1825931_1 Tomato_yellow_leaf_curl_Shuangbai_virus_-_[Y4536]
1825950_1 Triumfetta_yellow_mosaic_virus
1826059_1 Enterovirus_SEV-gx
1826170_1 Tokyovirus_A1
1826822_1 Alternaria_arborescens_mitovirus_1
1827469_0 Brevundimonas_sp._GW460-12-10-14-LB2
1830242_1 Plantago_lanceolata_latent_virus
1833824_1 Maize_yellow_dwarf_virus-RMV2
1833938_1 Penicillium_digitatum_virus_1
1834196_0 Lachnoclostridium_sp._YL32
1834198_0 Ruminiclostridium_sp._KB18
1834205_0 Burkholderiales_bacterium_YL45
1835254_0 Polynucleobacter_duraquae
1835702_1 Penicillium_arizonense
1836467_0 Maribacter_sp._T28
1836608_1 Canine_kobuvirus
1837089_1 Rhizoctonia_oryzae-sativae_mitovirus_1
1837217_1 Goat_torovirus
1837218_1 Salmonella_phage_phSE-2
1837842_1 Escherichia_phage_64795_ec1
1837850_1 Pseudomonas_phage_PEV2
1837862_1 Weissella_phage_WCP30
1837876_1 Acinetobacter_phage_vB_AbaM_ME3
1838062_1 Gordonia_phage_Blueberry
1838063_1 Gordonia_phage_Bowser
1838064_1 Gordonia_phage_BritBrat
1838066_1 Gordonia_phage_Cozz
1838067_1 Gordonia_phage_Demosthenes
1838071_1 Gordonia_phage_Kvothe
1838072_1 Gordonia_phage_McGonagall
1838074_1 Gordonia_phage_OneUp
1838075_1 Gordonia_phage_Orchid
1838079_1 Gordonia_phage_Soups
1838081_1 Gordonia_phage_Utz
1838082_1 Gordonia_phage_Vendetta
1838083_1 Gordonia_phage_Wizard
1838084_1 Gordonia_phage_Woes
1838138_1 Propionibacterium_phage_PFR2
1838286_0 Lacunisphaera_limnophila
1839801_0 Dehalogenimonas_formicexedens
1840528_1 Sclerotinia_sclerotiorum_mycoreovirus_4
1841147_1 Bhindi_yellow_vein_alphasatellite
1841195_1 Quezon_virus
1841867_0 Phocea_massiliensis
1842532_0 Pelobacter_sp._SFB93
1842533_0 Acidovorax_sp._RAC01
1842534_0 Sinorhizobium_sp._RAC02
1842535_0 Blastomonas_sp._RAC04
1842536_0 Agrobacterium_sp._RAC06
1842537_0 Hydrogenophaga_sp._RAC07
1842539_0 Bosea_sp._RAC05
1842540_0 Methyloversatilis_sp._RAC08
1842727_0 Rhodoferax_koreense
1843368_0 Sphingobium_sp._RAC03
1843734_1 Faeces_associated_gemycircularvirus_14
1843735_1 Faeces_associated_gemycircularvirus_15
1843736_1 Faeces_associated_gemycircularvirus_16
1843737_1 Faeces_associated_gemycircularvirus_17
1843738_1 Faeces_associated_gemycircularvirus_18
1843739_1 Faeces_associated_gemycircularvirus_19
1843740_1 Faeces_associated_gemycircularvirus_20
1843741_1 Faeces_associated_gemycircularvirus_21
1843742_1 Faeces_associated_gemycircularvirus_22
1843749_1 Bovine_faeces_associated_smacovirus_1
1843750_1 Bovine_faeces_associated_smacovirus_2
1843751_1 Bovine_faeces_associated_smacovirus_3
1843752_1 Bovine_faeces_associated_smacovirus_4
1843753_1 Bovine_faeces_associated_smacovirus_5
1843754_1 Bovine_faeces_associated_smacovirus_6
1843756_1 Sheep_faeces_associated_smacovirus_1
1843757_1 Sheep_faeces_associated_smacovirus_2
1843758_1 Sheep_faeces_associated_smacovirus_3
1843761_1 Sewage_associated_gemycircularvirus_3
1843761_2 Sewage_associated_gemycircularvirus_3
1843763_1 Bovine_faeces_associated_circular_DNA_molecule_1
1843764_1 Bovine_faeces_associated_circular_DNA_virus_1
1843765_1 Bovine_faeces_associated_circular_DNA_virus_2
1843766_1 Chamois_faeces_associated_circular_DNA_virus_1
1843767_1 Deer_faeces_associated_circular_DNA_virus_1
1843768_1 Duck_faeces_associated_circular_DNA_virus_1
1843769_1 Duck_faeces_associated_circular_DNA_virus_2
1843770_1 Duck_faeces_associated_circular_DNA_virus_3
1843771_1 Llama_faeces_associated_circular_DNA_virus-1
1843772_1 Porcine_faeces_associated_circular_DNA_molecule-1
1843773_1 Porcine_stool-associated_circular_virus
1844006_0 Phaeobacter_porticola
1844477_1 Pseudomonas_phage_NP1
1844927_1 Lonestar_tick_chuvirus_1
1844928_1 Avian-like_circovirus
1846169_1 Macaca_nemestrina_herpesvirus_7
1846259_1 Gannoruwa_bat_lyssavirus
1846278_0 Candidatus_Nitrosotenuis_sp._AQ6f
1847728_0 Lactobacillus_allii
1848040_1 Water_chestnut_soymovirus_1
1848042_1 Fusarium_poae_dsRNA_virus_2
1848150_1 Fusarium_poae_mitovirus_1
1848151_1 Fusarium_poae_mitovirus_2
1848152_1 Fusarium_poae_mitovirus_3
1848153_1 Fusarium_poae_mitovirus_4
1848169_1 Fusarium_poae_dsRNA_virus_3
1848903_0 Capnocytophaga_canis
1849032_0 Arthrobacter_sp._U41
1849328_1 Enterovirus_goat/JL14
1849335_1 Arabidopsis_halleri_partitivirus_1
1849491_0 Auricoccus_indicus
1849531_1 Fusarium_poae_narnavirus_1
1849532_1 Fusarium_poae_narnavirus_2
1849533_1 Fusarium_poae_partitivirus_2
1849534_1 Fusarium_poae_virus_1-240374
1849535_1 Fusarium_poae_victorivirus_1
1849537_1 Fusarium_poae_fusarivirus_1
1849539_1 Fusarium_poae_alternavirus_1
1849542_1 Fusarium_poae_mycovirus_1
1849543_1 Fusarium_poae_mycovirus_2
1849544_1 Fusarium_poae_negative-stranded_virus_1
1849545_1 Fusarium_poae_negative-stranded_virus_2
1849838_1 Grapevine_fabavirus
1849967_0 Streptomyces_sp._SAT1
1850246_0 Lutibacter_sp._LPB0138
1850250_0 Rhodobacter_sp._LPB0142
1850252_0 Tenacibaculum_todarodis
1850254_0 Arcobacter_sp._LPB0137
1850526_0 Arachidicoccus_sp._BS20
1850906_1 Catopsilia_pomona_nucleopolyhedrovirus
1851087_1 Kabuto_mountain_virus
1851130_1 Human_papillomavirus_187
1852373_0 Murdochiella_vaginalis
1852374_0 Ezakiella_massiliensis
1852377_0 Actinomyces_pacaensis
1852562_1 Pseudomonas_phage_VSW-3
1852563_1 Enterobacteria_phage_vB_EcoS_NBD2
1852564_1 Bacillus_phage_Belinda
1852625_1 Klebsiella_phage_vB_KpnM_KpV477
1852627_1 Morganella_phage_vB_MmoP_MP2
1852628_1 Morganella_phage_vB_MmoM_MP1
1852629_1 Acinetobacter_phage_vB_AbaS_TRS1
1852640_1 Serratia_phage_vB_Sru_IME250
1852641_1 Erwinia_phage_vB_EamP_Frozen
1852644_1 Pseudomonas_phage_phiYY
1852657_1 Klebsiella_phage_KpV475
1853130_0 Pseudomonas_silesiensis
1853690_0 Halolamina_sp._CBA1230
1853762_1 Jasmine_virus_C
1853865_1 Euphorbia_caput-medusae_latent_virus
1854057_0 Mesorhizobium_sp._AA22
1855510_1 Prunus_virus_F
1855519_0 Sphingobium_sp._EP60837
1855873_0 Halorubrum_sp._SD683
1856030_1 Golden_shiner_totivirus
1856031_1 Pecan_mosaic-associated_virus
1856685_0 Pseudomonas_sp._TCU-HL1
1856767_1 Leptomonas_seymouri_Narna-like_virus_1
1857099_1 Salmonella_phage_BPS11Q3
1857100_1 Salmonella_phage_BPS15Q2
1857323_1 Tospovirus_kiwifruit/YXW/2014
1858805_1 Dacryopinax_primogenitus
1859149_1 Torque_teno_mini_virus_18
1859161_1 Sclerotinia_nivalis_victorivirus_1
1859492_1 Kaumoebavirus
1860098_0 Methanosarcina_sp._A14
1860122_0 Halothiobacillus_sp._LS2
1862127_1 Wild_onion_symptomless_virus
1862824_1 Gemycircularvirus_HV-GcV1
1862825_1 Gemycircularvirus_HV-GcV2
1862826_1 unidentified_circular_ssDNA_virus
1862958_1 Lactococcus_phage_D4410
1862959_1 Lactococcus_phage_D4412
1862960_1 Lactococcus_phage_M5938
1862961_1 Lactococcus_phage_M6162
1862962_1 Lactococcus_phage_M6165
1862978_1 Etheostoma_fonticola_aquareovirus
1864484_1 Ungulate_bocaparvovirus_6
1864509_0 Rhizobium_altiplani
1864622_1 Enterobacter_phage_Arya
1864623_1 Enterobacter_phage_Tyrion
1867125_1 Cutavirus
1867252_0 Borrelia_hermsii_HS1
1867943_1 Wolkberg_virus
1868135_0 Enterobacter_sp._HK169
1868170_1 Salmonella_phage_MA12
1868218_1 Bat_associated_circovirus_1
1868219_1 Bat_associated_circovirus_2
1868221_1 Porcine_circovirus_3
1868325_0 Prosthecochloris_sp._CIB_2401
1868472_1 Yacon_virus_A
1868482_0 Carlito_syrichta
1868596_1 Pseudomonas_phage_MD8
1868599_1 Bacillus_phage_PfEFR-5
1868621_1 Diaphorina_citri_flavi-like_virus
1868658_1 Human_astrovirus
1868659_1 Sugarcane_striate_virus
1869170_0 Rhizobium_sp._S41
1869245_0 Natrialba_sp._SSL1
1870930_0 Enterobacter_cloacae_complex_sp._35734
1870981_1 Culex_tritaeniorhynchus_totivirus
1870984_0 Anaerococcus_mediterraneensis
1871021_0 Lachnoclostridium_phocaeense
1871025_0 Ndongobacter_massiliensis
1871034_0 Propionimicrobium_sp._Marseille-P3275
1871153_1 Nylanderia_fulva_virus_1
1871631_1 Rhizoctonia_solani_flexivirus_1
1871678_1 Lactococcus_phage_28201
1871681_1 Lactococcus_phage_50101
1871687_1 Lactococcus_phage_63301
1871690_1 Lactococcus_phage_98201
1871692_1 Enterococcus_phage_SANTOR1
1872708_1 Antonospora_locustae_virus_1
1872710_1 Fusarium_graminearum_deltaflexivirus_1
1872719_1 Botrytis_ourmia-like_virus
1873452_1 Rhodovulum_phage_vB_RhkS_P1
1873455_1 Atypical_porcine_pestivirus_1
1873524_0 Halodesulfurarchaeum_formicicum
1873698_1 Pteropox_virus
1873777_1 Streptomyces_phage_Nanodon
1873887_1 Mycobacterium_phage_Sneeze
1873889_1 Mycobacterium_phage_Makemake
1873891_1 Mycobacterium_phage_Papez
1873895_1 Mycobacterium_phage_Gompeii16
1873949_1 Pseudomonas_phage_Andromeda
1873958_1 Pectobacterium_phage_PP16
1873959_1 Pectobacterium_phage_PP90
1873985_1 Salmonella_phage_IME207
1873990_1 Escherichia_phage_vB_EcoM_Alf5
1873998_1 Bacillus_phage_Kida
1874000_1 Bacillus_phage_Aurora
1874001_1 Bacillus_phage_Claudi
1874002_1 Bacillus_phage_Stitch
1874267_1 Maize-associated_totivirus_2
1874317_0 Marinobacter_salinus
1874539_1 Pseudoalteromonas_phage_BS5
1874540_1 Pseudoalteromonas_phage_PH1
1874630_0 Clavibacter_capsici
1874706_0 Methanolobus_psychrotolerans
1874886_1 Ramie_mosaic_Yunnan_virus
1878935_0 Buchnera_aphidicola_(Cinara_confinis)
1879023_0 Mycobacterium_sp._djl-10
1881013_1 Senna_mosaic_virus
1881630_1 Velvet_bean_golden_mosaic_virus
1881951_1 Loveridges_garter_snake_virus_1
1882382_1 Sea_otter_parvovirus_1
1883200_1 Escherichia_phage_Envy
1883202_1 Escherichia_phage_Gluttony
1883365_1 Synechococcus_phage_S-CAM22
1883366_1 Synechococcus_phage_S-CAM3
1883368_1 Synechococcus_phage_S-CAM7
1883369_1 Synechococcus_phage_S-CAM9
1883370_1 Erwinia_phage_vB_EamM_Asesino
1883371_1 Erwinia_phage_vB_EamM_ChrisDB
1883372_1 Erwinia_phage_vB_EamM_EarlPhillipIV
1883373_1 Erwinia_phage_vB_EamM_Huxley
1883374_1 Erwinia_phage_vB_EamM_Kwan
1883377_1 Erwinia_phage_vB_EamM_Phobos
1883379_1 Erwinia_phage_vB_EamM_Caitlin
1883416_0 Halomonas_sp._1513
1884263_0 Selenomonas_sp._oral_taxon_920
1884832_1 Gompholobium_virus_A
1884879_1 Parrot_bornavirus_5
1884917_1 Aquatic_bird_bornavirus_2
1884991_1 Senna_leaf_curl_virus
1885248_1 Variegated_squirrel_bornavirus_1
1885565_1 Pomona_leaf-nosed_bat_associated_polyomavirus
1885927_1 Sparus_aurata_polyomavirus_1
1885928_1 Sparus_aurata_papillomavirus_1
1885929_1 Kibale_red_colobus_virus_1
1886606_1 Callistephus_mottle_virus
1887213_1 Bos_taurus_papillomavirus_13
1887214_1 Bos_taurus_papillomavirus_16
1887215_1 Bos_taurus_papillomavirus_17
1887216_1 Bos_taurus_papillomavirus_18
1887217_1 Bos_taurus_papillomavirus_19
1887218_1 Bos_taurus_papillomavirus_20
1887219_1 Bos_taurus_papillomavirus_21
1887314_1 Ranavirus_maximus
1887641_1 Gordonia_phage_Bantam
1887643_1 Gordonia_phage_CaptainKirk2
1887644_1 Gordonia_phage_CarolAnn
1887645_1 Gordonia_phage_Cucurbita
1887646_1 Gordonia_phage_Eyre
1887647_1 Gordonia_phage_Ghobes
1887648_1 Gordonia_phage_Hedwig
1887649_1 Gordonia_phage_JSwag
1887650_1 Gordonia_phage_Jumbo
1887651_1 Gordonia_phage_Nyceirae
1887652_1 Gordonia_phage_Remus
1887654_1 Gordonia_phage_Terapin
1887655_1 Gordonia_phage_Twister6
1887656_1 Gordonia_phage_Zirinka
1888195_0 Streptococcus_himalayensis
1888308_1 Wabat_virus
1888309_1 Washington_bat_picornavirus
1888311_1 Bat_tymo-like_virus
1888317_1 Duwamo_virus
1888318_1 Egaro_virus
1889813_0 Anaerolineaceae_bacterium_oral_taxon_439
1890365_1 Coccinia_mottle_virus
1891098_0 Brucella_sp._2002734562
1891204_1 Porcine_serum-associated_circular_virus
1891280_0 Sulfolobus_sp._A20
1891703_1 Mycobacterium_phage_Tonenili
1891704_1 Sophora_japonica_powdery_mildew-associated_partitivirus
1891718_1 Cardioderma_cor_polyomavirus_1
1891719_1 Chlorocebus_pygerythrus_polyomavirus_1
1891720_1 Chlorocebus_pygerythrus_polyomavirus_3
1891722_1 Eidolon_helvum_polyomavirus_1
1891729_1 Mesocricetus_auratus_polyomavirus_1
1891735_1 Pan_troglodytes_polyomavirus_3
1891736_1 Pan_troglodytes_polyomavirus_4
1891737_1 Pan_troglodytes_polyomavirus_5
1891738_1 Pan_troglodytes_polyomavirus_6
1891739_1 Pan_troglodytes_polyomavirus_7
1891754_1 Bos_taurus_polyomavirus_1
1891756_1 Delphinus_delphis_polyomavirus_1
1891758_1 Chlorocebus_pygerythrus_polyomavirus_2
1891761_1 Equus_caballus_polyomavirus_1
1891762_1 Human_polyomavirus_1
1891764_1 Human_polyomavirus_3
1891767_1 Macaca_mulatta_polyomavirus_1
1891768_1 Mastomys_natalensis_polyomavirus_1
1891769_1 Miniopterus_africanus_polyomavirus_1
1891770_1 Mus_musculus_polyomavirus_2
1891773_1 Pteronotus_davyi_polyomavirus_1
1891926_0 Fuerstia_marisgermanicae
1891963_1 Mycobacterium_phage_Gengar
1892416_1 Rousettus_bat_coronavirus
1892570_1 Grapevine_enamovirus-1
1895000_1 Sclerotium_hydrophilum_virus_1
1895333_1 Sulfolobus_islandicus_rudivirus_3
1896196_0 Porphyrobacter_sp._LM_6
1897437_1 Rhodococcus_phage_Weasels2
1897478_0 Haladaptatus_sp._W1
1897497_1 Mycobacterium_phage_Tortellini
1897525_1 Streptomyces_phage_Rima
1897531_1 Propionibacterium_phage_Anatole
1897532_1 Propionibacterium_phage_B22
1897533_1 Propionibacterium_phage_B3
1897534_1 Propionibacterium_phage_Doucette
1897536_1 Propionibacterium_phage_E6
1897537_1 Propionibacterium_phage_G4
1897538_1 Common_bean-associated_gemycircularvirus
1897732_1 Aphis_glycines_virus_2
1898060_1 Lymphocystis_disease_virus_Sa
1898175_1 Eimeria_stiedai_RNA_virus_1
1898749_0 Candidatus_Nitrosomarinus_catalina
1899219_1 Synedrella_leaf_curl_virus
1899566_1 Ligustrum_virus_A
1902251_0 Natrialbaceae_archaeon_JW/NM-HA_15
1902501_1 Rosavirus_B
1902502_1 Rosavirus_C
1903186_0 Brachybacterium_sp._P6-10-X1
1903266_1 Cedratvirus_A11
1903277_0 Nitrosotalea_sp._SbT1
1903318_1 Primate_norovirus
1903340_1 Anopheles_flavivirus_variant_1
1903686_0 Jeotgalibaca_sp._PTS2502
1904408_1 Miniopterus_schreibersii_polyomavirus_1
1904409_1 Miniopterus_schreibersii_polyomavirus_2
1904410_1 Rhinolophus_hildebrandtii_polyomavirus_1
1904411_1 Rousettus_aegyptiacus_polyomavirus_1
1904439_1 Simian_retrovirus_8
1904640_0 Betaproteobacteria_bacterium_GR16-43
1904876_1 Human_DNA_virus
1904880_1 Macroptilium_bright_mosaic_virus
1904881_1 Macroptilium_common_mosaic_virus
1904882_1 Sida_angular_mosaic_virus
1904883_1 Sida_chlorotic_vein_virus
1904884_1 Wissadula_yellow_mosaic_virus
1904944_0 Stenotrophomonas_sp._LM091
1905556_1 Rusa_timorensis_papillomavirus_type_2
1166016_0 Pectobacterium_parmentieri
1905847_0 Curtobacterium_sp._BH-2-1-1
1906170_1 Bastrovirus-like_virus/VietNam/Bat/17819_21
1906172_1 Bastrovirus/VietNam/Bat/16715_78
1906173_1 Bastrovirus/VietNam/Porcine/17489_85
1906175_1 Bastrovirus/VietNam/Rat/16715_10
1906245_1 Moku_virus
1906246_0 Natronomonas_sp._CBA1134
1906317_1 Grapevine_geminivirus_A
1906668_1 Malvastrum_bright_yellow_mosaic_virus
1906738_0 Hyphomonas_sp._Mor2
1906741_0 Jeongeupia_sp._USM3
1906742_0 Microbacterium_sp._BH-3-3-3
1907767_1 Pigeon_adenovirus_2
1907771_1 Parus_major_densovirus
1907787_1 Picobirnavirus_sp.
1908804_1 Tetraparvovirus_sp.
1908805_1 Amdoparvovirus_sp.
1908806_1 Ceratobasidium_endornavirus_A
1908807_1 Ceratobasidium_endornavirus_B
1908808_1 Ceratobasidium_endornavirus_D
1908811_1 Ceratobasidium_endornavirus_G
1908813_1 Ceratobasidium_endornavirus_C
1911102_1 Lodeiro_virus
1911104_1 King_virus
1911434_1 Orgi_virus
1911435_1 Gata_virus
1911438_1 Bradson_virus
1911439_1 Corey_virus
1911442_1 Mosquito_dicistrovirus
1911554_1 Miniopterus_schreibersii_bat_bocaparvovirus
1911555_1 Rhinolophus_sinicus_bocaparvovirus
1911586_0 Marinilactibacillus_sp._15R
1912234_1 Riptortus_pedestris_virus-1
1912318_1 Klebsiella_phage_vB_Kpn_IME260
1912321_1 Klebsiella_phage_vB_KpnM_KpV52
1912598_1 Cherry_associated_luteovirus
1912759_1 Equus_caballus_papillomavirus_8
1912795_0 Actinomyces_sp._VUL4_3
1912856_0 Peptoniphilus_sp._ING2-D1G
1913024_1 White_clover_mottle_virus
1913124_1 Cowpea_polerovirus_1
1913125_1 Cowpea_polerovirus_2
1913570_1 Pseudomonas_phage_PA5
1913575_1 Pseudomonas_phage_PA10
1913577_0 Gramella_sp._LPB0144
1913578_0 Sphingopyxis_sp._LPB0140
1913649_1 Nigrospora_oryzae_fusarivirus_1
1914410_0 Spiroplasma_sp._NBRC_100390
1914442_1 Rodent_astrovirus
1914900_1 Synedrella_yellow_vein_clearing_virus
1914963_0 Roseivirga_seohaensis
1915202_1 Common_bean_mottle_virus
1915203_1 Common_bean_severe_mosaic_virus
1916127_1 Acinetobacter_phage_SH-Ab_15519
1916647_1 Burke-Gilman_virus
1916650_1 Centovirus_AC
1916917_0 Microbacterium_sp._1.5R
1916956_0 Synechococcus_sp._SynAce01
1917013_1 Bosavirus_MS-2016a
